Source,Address,Request Details,Opened,Closed,Status,Supervisor District,Neighborhood,Latitude,Longitude,Media URL
Phone,"105 18TH AVE, SAN FRANCISCO, CA, 94121",Pruning_request,07/30/2018 10:24:00 AM,08/11/2018 07:25:53 AM,Closed,1,Lake Street,37.785865783691,-122.477767944336,
Phone,"968 GUERRERO ST, SAN FRANCISCO, CA, 94110",Restake_tree,07/30/2018 10:29:00 AM,,Open,8,Dolores Heights,37.755710601807,-122.423393249512,
Mobile/Open311,"42 OTIS ST, SAN FRANCISCO, CA, 94103",Pruning_request,07/30/2018 10:41:00 AM,08/07/2018 02:34:43 PM,Closed,6,South of Market,37.7725,-122.419411666667,http://mobile311.sfgov.org/reports/9334720/photos
Mobile/Open311,"42 OTIS ST, SAN FRANCISCO, CA, 94103",Pruning_request,07/30/2018 10:42:07 AM,07/30/2018 11:38:03 AM,Closed,6,South of Market,37.7725,-122.419411666667,http://mobile311.sfgov.org/reports/9334729/photos
Phone,"8 HEYMAN AVE, SAN FRANCISCO, CA, 94110",Blocking_street_lights,07/30/2018 10:44:00 AM,07/31/2018 07:11:10 AM,Closed,9,Bernal Heights,37.742111206055,-122.42064666748,
Phone,"2061 BUSH ST, SAN FRANCISCO, CA, 94115",Property_damage,07/30/2018 10:59:00 AM,08/07/2018 02:33:18 PM,Closed,5,Japantown,37.78719329834,-122.431129455566,
Web,"78 MIDCREST WAY, SAN FRANCISCO, CA, 94131",Damaged_vandalism,07/30/2018 11:19:00 AM,07/31/2018 11:46:33 AM,Closed,7,Midtown Terrace,37.7480375,-122.4491344,
Mobile/Open311,Intersection of MAYWOOD DR and YERBA BUENA AVE,Damaged_vandalism,07/30/2018 11:21:00 AM,08/10/2018 12:48:50 PM,Closed,7,Sherwood Forest,37.735758,-122.461107,http://mobile311.sfgov.org/reports/9335064/photos
Mobile/Open311,"727 VALENCIA ST, SAN FRANCISCO, CA, 94110",Damaged_vandalism,07/30/2018 11:24:00 AM,09/26/2018 07:55:00 AM,Closed,9,Mission,37.761126,-122.421465,http://mobile311.sfgov.org/reports/9335097/photos
Phone,Intersection of GEARY BLVD and GOUGH ST,Fallen_tree,07/30/2018 11:26:00 AM,07/31/2018 10:14:00 AM,Closed,5,Cathedral Hill,37.785335540771,-122.424690246582,
Phone,"1001 BALBOA ST, SAN FRANCISCO, CA, 94118",Other_enter_additional_details_below,07/30/2018 11:38:00 AM,07/30/2018 02:56:54 PM,Closed,1,Inner Richmond,37.776840209961,-122.469596862793,
Phone,"950 CLAY ST, SAN FRANCISCO, CA, 94108",Pruning_request,07/30/2018 11:51:00 AM,08/09/2018 10:00:39 PM,Closed,3,Chinatown,37.794750213623,-122.408821105957,
Phone,"2 MIRAMAR AVE, SAN FRANCISCO, CA, 94112",Hitting_window_or_building,07/30/2018 12:08:00 PM,08/01/2018 02:01:53 PM,Closed,11,Ingleside,37.718414306641,-122.4580078125,
Phone,Intersection of GUERRERO ST and 22ND ST,Fallen_tree,07/30/2018 12:54:00 PM,07/30/2018 02:16:50 PM,Closed,8,Dolores Heights,37.755168914795,-122.423179626465,
Web,"3250 FOLSOM ST, SAN FRANCISCO, CA, 94110",Other,07/30/2018 01:49:00 PM,09/07/2018 01:58:37 PM,Closed,9,Bernal Heights,37.746144350046,-122.413514939117,
Phone,Intersection of ESMERALDA AVE and PERALTA AVE,Hitting_window_or_building,07/30/2018 02:07:00 PM,09/13/2018 04:32:55 PM,Closed,9,Bernal Heights,37.743350982666,-122.408592224121,
Mobile/Open311,"1117 GUERRERO ST, SAN FRANCISCO, CA, 94110",Damaged_vandalism,07/30/2018 02:09:00 PM,09/24/2018 08:36:00 AM,Closed,8,Dolores Heights,37.753230524285,-122.422979017834,http://mobile311.sfgov.org/reports/9336392/photos
Phone,"901 CAPITOL AVE, SAN FRANCISCO, CA, 94112",Near_communication_line,07/30/2018 02:14:00 PM,08/10/2018 12:51:43 PM,Closed,11,Ingleside,37.718341827393,-122.459327697754,
Web,"41 HEMWAY TER, SAN FRANCISCO, CA, 94117",Pruning_request,07/30/2018 02:51:09 PM,07/31/2018 11:00:08 AM,Closed,1,Lone Mountain,37.775903,-122.448433,http://mobile311.sfgov.org/reports/9336694/photos
Mobile/Open311,"16 HIGHLAND AVE, SAN FRANCISCO, CA, 94110",Pruning_request,07/30/2018 03:07:00 PM,07/31/2018 07:16:43 AM,Closed,8,Holly Park,37.73713,-122.425195,http://mobile311.sfgov.org/reports/9336787/photos
Phone,Intersection of JUNIPERO SERRA BLVD and GARFIELD ST,Blocking_street_lights,07/30/2018 03:15:00 PM,08/11/2018 07:24:54 AM,Closed,11,Ingleside,37.719635009766,-122.472343444824,
Phone,Intersection of LARKIN ST and LOMBARD ST,Other_enter_additional_details_below,07/30/2018 03:19:00 PM,08/01/2018 03:20:24 PM,Closed,2,Russian Hill,37.8017578125,-122.421257019043,
Mobile/Open311,"7700 GEARY BLVD, SAN FRANCISCO, CA, 94121",Other,07/30/2018 03:56:50 PM,07/31/2018 01:24:36 PM,Closed,1,Outer Richmond,37.779822523613,-122.502120933843,http://mobile311.sfgov.org/reports/9337101/photos
Phone,"235 17TH AVE, SAN FRANCISCO, CA, 94121",Near_communication_line,07/30/2018 04:22:00 PM,07/31/2018 10:57:00 AM,Closed,1,Inner Richmond,37.783596038818,-122.476531982422,
Phone,"4855 17TH ST, SAN FRANCISCO, CA, 94117",Near_communication_line,07/30/2018 04:23:00 PM,08/07/2018 02:25:56 PM,Closed,5,Ashbury Heights,37.761470794678,-122.450057983398,
Mobile/Open311,"1901 CALIFORNIA ST, SAN FRANCISCO, CA, 94109",Damaged_vandalism,07/30/2018 04:25:37 PM,09/25/2018 10:34:14 AM,Closed,2,Pacific Heights,37.789858094036,-122.425808649795,
Phone,"2232 ORTEGA ST, SAN FRANCISCO, CA, 94122",Lifted_sidewalk_tree_roots,07/30/2018 04:27:00 PM,,Open,4,Outer Sunset,37.75199508667,-122.48770904541,
Phone,"3789 FILLMORE ST, SAN FRANCISCO, CA, 94123",Damaged_vandalism,07/30/2018 04:47:00 PM,08/17/2018 03:13:19 PM,Closed,2,Marina,37.805782318115,-122.437568664551,
Phone,Intersection of SAN BRUNO AVE and 17TH ST,Pruning_request,07/30/2018 04:54:00 PM,09/06/2018 02:34:53 PM,Closed,10,Potrero Hill,37.76460647583,-122.405464172363,
Phone,"1031 KEY AVE, SAN FRANCISCO, CA, 94124",Blocking_sidewalk,07/30/2018 04:54:00 PM,08/08/2018 10:50:29 AM,Closed,10,Bret Harte,37.719181060791,-122.396774291992,
Phone,"150 ALOHA AVE, SAN FRANCISCO, CA, 94122",Pruning_request,07/30/2018 05:39:00 PM,08/11/2018 07:24:07 AM,Closed,7,Golden Gate Heights,37.758140563965,-122.472496032715,
Phone,Intersection of GEARY BLVD and LAGUNA ST,Hanging_limb,07/30/2018 05:41:00 PM,08/08/2018 08:39:00 AM,Closed,5,Japantown,37.784954071045,-122.42798614502,
Mobile/Open311,"1920 15TH ST, SAN FRANCISCO, CA, 94114",Damaged_vandalism,07/30/2018 06:19:23 PM,08/17/2018 10:24:01 AM,Closed,8,Mission Dolores,37.766346942856,-122.427048807101,http://mobile311.sfgov.org/reports/9337727/photos
Mobile/Open311,"2800 16TH ST, SAN FRANCISCO, CA, 94103",Pruning_request,07/30/2018 06:28:00 PM,07/31/2018 07:22:00 AM,Closed,9,Mission,37.765371247371,-122.415310560242,
Mobile/Open311,"2720 DIAMOND ST, SAN FRANCISCO, CA, 94131",Pruning_request,07/30/2018 07:03:02 PM,08/17/2018 01:12:10 PM,Closed,8,Glen Park,37.735811,-122.434319,http://mobile311.sfgov.org/reports/9337883/photos
Mobile/Open311,"2720 DIAMOND ST, SAN FRANCISCO, CA, 94131",Pruning_request,07/30/2018 07:06:00 PM,07/31/2018 07:25:00 AM,Closed,8,Glen Park,37.735811,-122.434319,http://mobile311.sfgov.org/reports/9337891/photos
Mobile/Open311,"360 DOLORES ST, SAN FRANCISCO, CA, 94110",Damaged_vandalism,07/30/2018 07:29:30 PM,08/17/2018 10:36:42 AM,Closed,8,Mission Dolores,37.763655465611,-122.426484108608,http://mobile311.sfgov.org/reports/9337961/photos
Mobile/Open311,"784 CLEMENTINA ST, SAN FRANCISCO, CA, 94103",Damaged_vandalism,07/30/2018 09:03:15 PM,08/23/2018 12:32:53 PM,Closed,6,South of Market,37.77454,-122.411992,http://mobile311.sfgov.org/reports/9338131/photos
Web,"31 BOARDMAN PL, SAN FRANCISCO, CA, 94103",Pruning_request,07/30/2018 09:19:55 PM,08/31/2018 10:52:34 AM,Closed,6,South of Market,37.774763,-122.4028827,
Mobile/Open311,"44 MCLEA CT, SAN FRANCISCO, CA, 94103",Property_damage,07/30/2018 09:51:00 PM,07/31/2018 01:59:46 AM,Closed,6,South of Market,37.77212558136,-122.408729195263,
Phone,"311 BADEN ST, SAN FRANCISCO, CA, 94131",Lifted_sidewalk_tree_roots,07/31/2018 12:29:00 AM,,Open,8,Sunnyside,37.732852935791,-122.439872741699,
Mobile/Open311,"138 BLAKE ST, SAN FRANCISCO, CA, 94118",Damaged_vandalism,07/31/2018 07:48:00 AM,08/10/2018 11:46:00 AM,Closed,1,Lone Mountain,37.781437,-122.45098,http://mobile311.sfgov.org/reports/9338792/photos
Phone,"1419 OAKDALE AVE, SAN FRANCISCO, CA, 94124",Dead_tree,07/31/2018 09:10:00 AM,07/31/2018 11:45:16 AM,Closed,10,Bayview,37.732601165771,-122.387115478516,
Phone,"139 5TH AVE, SAN FRANCISCO, CA, 94118",Lifted_sidewalk_tree_roots,07/31/2018 10:00:00 AM,07/31/2018 12:57:00 PM,Closed,2,Presidio Terrace,37.786014556885,-122.463706970215,
Phone,Intersection of PRAGUE ST and WINDING WAY,Shrubbery_blocking_visibility,07/31/2018 10:53:00 AM,,Open,11,Crocker Amazon,37.710071563721,-122.438682556152,
Phone,"178 EDGEWOOD AVE, SAN FRANCISCO, CA, 94117",Dead_tree,07/31/2018 11:07:00 AM,,Open,5,Parnassus Heights,37.762561798096,-122.454803466797,
Phone,Intersection of VILLA TER and TWIN PEAKS BLVD,Shrubbery_blocking_visibility,07/31/2018 11:48:00 AM,08/06/2018 12:00:00 AM,Closed,8,Ashbury Heights,37.76016998291,-122.446952819824,
Mobile/Open311,"3210 BALBOA ST, SAN FRANCISCO, CA, 94121",Other,07/31/2018 12:08:00 PM,,Open,1,Outer Richmond,37.775941626204,-122.493298575396,http://mobile311.sfgov.org/reports/9340756/photos
Web,"1333 GOUGH ST, SAN FRANCISCO, CA, 94109",Other,07/31/2018 12:39:00 PM,08/07/2018 02:16:16 PM,Closed,5,Cathedral Hill,37.7858288,-122.4250192,http://mobile311.sfgov.org/reports/9340988/photos
Phone,"300 BERRY ST, SAN FRANCISCO, CA, 94158",Damaged_vandalism,07/31/2018 12:41:00 PM,09/06/2018 01:43:25 PM,Closed,6,Mission Bay,37.774017333984,-122.395690917969,
Phone,"139 5TH AVE, SAN FRANCISCO, CA, 94118",Lifted_sidewalk_tree_roots,07/31/2018 12:59:00 PM,,Open,2,Presidio Terrace,37.786014556885,-122.463706970215,
Phone,"544 GREENWICH ST, SAN FRANCISCO, CA, 94133",Damaged_vandalism,07/31/2018 01:06:00 PM,09/23/2018 09:49:45 AM,Closed,3,North Beach,37.802558898926,-122.408630371094,
Phone,"111 TRENTON ST, SAN FRANCISCO, CA, 94133",Hitting_window_or_building,07/31/2018 01:10:00 PM,09/23/2018 12:05:14 PM,Closed,3,Chinatown,37.795986175537,-122.409187316895,
Web,"501 DIAMOND ST, SAN FRANCISCO, CA, 94114",Damaged_vandalism,07/31/2018 01:28:36 PM,08/08/2018 02:27:03 PM,Closed,8,Noe Valley,37.7542571,-122.4363102,
Phone,"70 GARCIA AVE, SAN FRANCISCO, CA, 94127",Weeding,07/31/2018 01:49:00 PM,08/21/2018 10:25:00 AM,Closed,7,Laguna Honda,37.744079589844,-122.459663391113,
Mobile/Open311,"1176 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94110",Other,07/31/2018 01:58:00 PM,09/06/2018 03:35:50 PM,Closed,9,Mission,37.754371175578,-122.41654758353,http://mobile311.sfgov.org/reports/9341730/photos
Phone,Intersection of SAN JOSE AVE and RANDALL ST,Weeding,07/31/2018 02:34:00 PM,08/03/2018 04:30:00 PM,Closed,8,Holly Park,37.739868164063,-122.42414855957,
Phone,"1678 41ST AVE, SAN FRANCISCO, CA, 94122",Lifted_sidewalk_tree_roots,07/31/2018 02:38:00 PM,,Open,4,Outer Sunset,37.755470275879,-122.500129699707,
Mobile/Open311,"1545 BROADWAY, SAN FRANCISCO, CA, 94109",Other,07/31/2018 03:49:00 PM,08/22/2018 01:18:16 PM,Closed,3,Polk Gulch,37.795792990399,-122.422424303482,http://mobile311.sfgov.org/reports/9342467/photos
Phone,"1695 30TH AVE, SAN FRANCISCO, CA, 94122",Lifted_sidewalk_tree_roots,07/31/2018 04:06:00 PM,08/29/2018 12:37:47 PM,Closed,4,Outer Sunset,37.755798339844,-122.488540649414,
Mobile/Open311,"474 CASTRO ST, SAN FRANCISCO, CA, 94114",Damaged_vandalism,07/31/2018 04:12:25 PM,08/13/2018 03:49:13 PM,Closed,8,Castro,37.761260303704,-122.435066895674,http://mobile311.sfgov.org/reports/9342617/photos
Phone,"471 CASTENADA AVE, SAN FRANCISCO, CA, 94116",Other,07/31/2018 04:57:00 PM,08/01/2018 01:48:26 PM,Closed,7,Forest Hill,37.745475769043,-122.467277526855,
Mobile/Open311,Intersection of MENDOSA AVE and END (100 BLOCK OF),Damaged_vandalism,07/31/2018 05:53:00 PM,08/10/2018 11:21:00 AM,Closed,7,Golden Gate Heights,37.748141395897,-122.467252703165,http://mobile311.sfgov.org/reports/9343086/photos
Phone,"2003 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94115",Hanging_limb,07/31/2018 05:54:00 PM,07/31/2018 08:56:49 PM,Closed,5,Western Addition,37.777935028076,-122.443771362305,
Mobile/Open311,"179 MONTEREY BLVD, SAN FRANCISCO, CA, 94131",Damaged_vandalism,07/31/2018 06:20:00 PM,08/07/2018 02:03:00 PM,Closed,7,Sunnyside,37.731573907694,-122.439223816732,http://mobile311.sfgov.org/reports/9343171/photos
Mobile/Open311,"1919 15TH ST, SAN FRANCISCO, CA, 94114",Damaged_vandalism,07/31/2018 07:15:46 PM,08/17/2018 10:24:37 AM,Closed,8,Mission Dolores,37.766201,-122.427086,http://mobile311.sfgov.org/reports/9343365/photos
Phone,"110 RIPLEY ST, SAN FRANCISCO, CA, 94110",Hanging_limb,08/01/2018 06:26:00 AM,08/01/2018 08:11:00 AM,Closed,9,Bernal Heights,37.744068145752,-122.41276550293,
Phone,Intersection of ALANA WAY and THOMAS MELLON CIR,Fallen_tree,08/01/2018 07:20:00 AM,08/01/2018 08:31:00 AM,Closed,10,Candlestick Point SRA,37.709095001221,-122.392692565918,
Phone,Intersection of ALANA WAY and THOMAS MELLON CIR,Dead_tree,08/01/2018 07:23:00 AM,09/21/2018 02:57:24 PM,Closed,10,Candlestick Point SRA,37.709095001221,-122.392692565918,
Phone,"2310 DIVISADERO ST, SAN FRANCISCO, CA, 94115",Fallen_tree,08/01/2018 07:53:00 AM,08/03/2018 09:45:00 AM,Closed,2,Pacific Heights,37.791088104248,-122.440864562988,
Phone,Intersection of PAULDING ST and SAN JOSE AVE,Other_enter_additional_details_below,08/01/2018 08:43:00 AM,08/01/2018 02:00:58 PM,Closed,11,Mission Terrace,37.727447509766,-122.441101074219,
Phone,"180 HAIGHT ST, SAN FRANCISCO, CA, 94102",Other_enter_additional_details_below,08/01/2018 08:52:00 AM,08/07/2018 02:09:02 PM,Closed,5,Lower Haight,37.772914886475,-122.425186157227,
Mobile/Open311,"1356 GROVE ST, SAN FRANCISCO, CA, 94117",Other,08/01/2018 08:53:00 AM,09/13/2018 02:29:39 PM,Closed,5,Panhandle,37.775811666667,-122.438941666667,http://mobile311.sfgov.org/reports/9344583/photos
Phone,"27 POWERS AVE, SAN FRANCISCO, CA, 94110",Near_communication_line,08/01/2018 10:45:00 AM,08/06/2018 09:06:47 AM,Closed,9,Bernal Heights,37.746006011963,-122.418876647949,
Mobile/Open311,"450 DUBOCE AVE, SAN FRANCISCO, CA, 94117",Pruning_request,08/01/2018 11:12:00 AM,08/06/2018 09:08:03 AM,Closed,8,Duboce Triangle,37.76942,-122.430366666667,http://mobile311.sfgov.org/reports/9345387/photos
Twitter,Intersection of HYDE ST and WASHINGTON ST,Hanging_limb,08/01/2018 11:22:00 AM,08/01/2018 03:06:00 PM,Closed,3,Nob Hill,37.793682098389,-122.417938232422,https://twitter.com/VickiJohnsonPhD/status/1024718001591832576/photo/1
Mobile/Open311,"10 NORWICH ST, SAN FRANCISCO, CA, 94110",Damaged_vandalism,08/01/2018 11:35:34 AM,09/06/2018 03:38:33 PM,Closed,9,Bernal Heights,37.745477,-122.410773,http://mobile311.sfgov.org/reports/9345515/photos
Phone,Intersection of 10TH AVE and LAKE ST,Weeding,08/01/2018 11:38:00 AM,08/07/2018 09:12:00 AM,Closed,1,Presidio Terrace,37.786483764648,-122.468971252441,
Phone,"111 CONGDON ST, SAN FRANCISCO, CA, 94112",Blocking_signs,08/01/2018 12:28:00 PM,08/10/2018 11:24:00 AM,Closed,11,Mission Terrace,37.730567932129,-122.425994873047,
Phone,"150 MISSISSIPPI ST, SAN FRANCISCO, CA, 94107",Blocking_signs,08/01/2018 12:33:00 PM,08/06/2018 09:06:06 AM,Closed,10,Potrero Hill,37.764450073242,-122.394912719727,http://mobile311.sfgov.org/reports/9345837/photos
Phone,"19 PETERS AVE, SAN FRANCISCO, CA, 94110",Dead_tree,08/01/2018 01:18:00 PM,10/02/2018 12:00:00 AM,Closed,9,Bernal Heights,37.74488067627,-122.419509887695,
Mobile/Open311,"2555 BRYANT ST, SAN FRANCISCO, CA, 94110",Other,08/01/2018 01:57:49 PM,08/24/2018 03:45:35 PM,Closed,9,Mission,37.7535503358,-122.409111075217,http://mobile311.sfgov.org/reports/9346283/photos
Mobile/Open311,"229 FELL ST, SAN FRANCISCO, CA, 94102",Damaged_vandalism,08/01/2018 02:29:16 PM,09/26/2018 11:42:52 AM,Closed,5,Civic Center,37.776037381257,-122.421723931795,http://mobile311.sfgov.org/reports/9346515/photos
Mobile/Open311,"676 TOWNSEND ST, SAN FRANCISCO, CA, 94103",Other,08/01/2018 02:33:50 PM,08/29/2018 11:36:17 AM,Closed,6,Showplace Square,37.770457080622,-122.40359237159,http://mobile311.sfgov.org/reports/9346549/photos
Phone,"3326 22ND ST, SAN FRANCISCO, CA, 94110",Lifted_sidewalk_tree_roots,08/01/2018 02:35:00 PM,,Open,8,Dolores Heights,37.755363464355,-122.421669006348,
Phone,"334 HYDE ST, SAN FRANCISCO, CA, 94109",About_to_fall,08/01/2018 02:46:00 PM,08/20/2018 11:58:41 AM,Closed,6,Tenderloin,37.784046173096,-122.415824890137,
Web,"97 CANYON DR, SAN FRANCISCO, CA, 94112",Pruning_request,08/01/2018 02:47:00 PM,08/06/2018 01:10:07 PM,Closed,11,Crocker Amazon,37.7086421,-122.4318759,
Web,"1318 FILBERT ST, SAN FRANCISCO, CA, 94109",Damaged_vandalism,08/01/2018 03:28:06 PM,09/13/2018 11:36:22 AM,Closed,2,Russian Hill,37.7999817,-122.4212069,
Mobile/Open311,"1011 23RD ST, SAN FRANCISCO, CA, 94107",Other,08/01/2018 03:35:00 PM,08/14/2018 11:17:14 AM,Closed,10,Central Waterfront,37.755106765682,-122.390496996881,http://mobile311.sfgov.org/reports/9346992/photos
Mobile/Open311,"1115 WEBSTER ST, SAN FRANCISCO, CA, 94115",Damaged_vandalism,08/01/2018 03:54:17 PM,08/08/2018 03:37:43 PM,Closed,5,Western Addition,37.780887200532,-122.430571681003,http://mobile311.sfgov.org/reports/9347106/photos
Web,"86 ADDISON ST, SAN FRANCISCO, CA, 94131",Pruning_request,08/01/2018 04:06:00 PM,09/13/2018 04:26:59 PM,Closed,8,Fairmount,37.7377715,-122.4321041,
Phone,Intersection of OFARRELL ST and POLK ST,Damaged_vandalism,08/01/2018 04:59:00 PM,08/22/2018 12:21:58 PM,Closed,6,Tenderloin,37.784961700439,-122.419548034668,
Phone,Intersection of PINK ALY and PEARL ST,Weeding,08/01/2018 05:22:00 PM,08/14/2018 12:19:00 PM,Closed,8,Mint Hill,37.770660400391,-122.423904418945,
Mobile/Open311,"481 STEINER ST, SAN FRANCISCO, CA, 94117",Other,08/01/2018 07:43:00 PM,08/03/2018 12:09:00 PM,Closed,5,Lower Haight,37.773495828768,-122.43250228476,http://mobile311.sfgov.org/reports/9348066/photos
Phone,"449 RANDOLPH ST, SAN FRANCISCO, CA, 94132",Remove_tree_suckers,08/01/2018 07:44:00 PM,08/10/2018 11:27:38 AM,Closed,11,Merced Heights,37.714134216309,-122.466934204102,
Phone,"449 RANDOLPH ST, SAN FRANCISCO, CA, 94132",Pruning_request,08/01/2018 07:48:00 PM,08/02/2018 01:33:08 PM,Closed,11,Merced Heights,37.714134216309,-122.466934204102,
Phone,"241 FLOURNOY ST, SAN FRANCISCO, CA, 94112",Restake_tree,08/01/2018 08:03:00 PM,08/02/2018 02:42:19 PM,Closed,11,Outer Mission,37.708919525146,-122.462509155273,
Phone,"241 FLOURNOY ST, SAN FRANCISCO, CA, 94112",Damaged_vandalism,08/01/2018 08:19:00 PM,08/02/2018 02:42:40 PM,Closed,11,Outer Mission,37.708919525146,-122.462509155273,
Mobile/Open311,"354 22ND AVE, SAN FRANCISCO, CA, 94121",Other,08/01/2018 08:45:00 PM,08/08/2018 03:36:37 PM,Closed,1,Outer Richmond,37.781138333333,-122.4815,http://mobile311.sfgov.org/reports/9348223/photos
Mobile/Open311,Intersection of CONGO ST and HEARST AVE,Pruning_request,08/01/2018 10:54:10 PM,08/02/2018 02:46:23 PM,Closed,7,Sunnyside,37.730736666667,-122.441863333333,http://mobile311.sfgov.org/reports/9348432/photos
Mobile/Open311,"1010 VAN NESS AVE, SAN FRANCISCO, CA, 94109",Pruning_request,08/02/2018 06:54:00 AM,08/03/2018 09:36:00 AM,Closed,6,Tenderloin,37.784852278588,-122.420991898819,http://mobile311.sfgov.org/reports/9348714/photos
Mobile/Open311,"672 MINNA ST, SAN FRANCISCO, CA, 94103",Other,08/02/2018 07:06:00 AM,08/02/2018 10:48:00 AM,Closed,6,South of Market,37.77759,-122.412079,http://mobile311.sfgov.org/reports/9348739/photos
Phone,Intersection of PLYMOUTH AVE and BROAD ST,Fallen_tree,08/02/2018 07:14:00 AM,08/08/2018 01:27:00 PM,Closed,11,Oceanview,37.713191986084,-122.4560546875,
Web,"5871 MISSION ST, SAN FRANCISCO, CA, 94112",Pruning_request,08/02/2018 08:31:00 AM,08/22/2018 08:00:00 AM,Closed,11,Crocker Amazon,37.7087963,-122.4517566,
Phone,Intersection of EUCLID AVE and LAUREL ST,Sprinkler_system_issues,08/02/2018 08:36:00 AM,08/08/2018 08:00:00 AM,Closed,2,Laurel Heights / Jordan Park,37.784687042236,-122.449272155762,
Phone,"2019 FILLMORE ST, SAN FRANCISCO, CA, 94115",Hanging_limb,08/02/2018 08:39:00 AM,08/03/2018 09:39:00 AM,Closed,2,Lower Pacific Heights,37.788230895996,-122.433883666992,
Phone,"1137 HYDE ST, SAN FRANCISCO, CA, 94109",Pruning_request,08/02/2018 09:15:00 AM,08/07/2018 01:59:19 PM,Closed,3,Nob Hill,37.79150390625,-122.417633056641,
Phone,"1718 POLK ST, SAN FRANCISCO, CA, 94109",Dead_tree,08/02/2018 09:49:00 AM,08/17/2018 12:40:23 PM,Closed,3,Polk Gulch,37.792587280273,-122.4208984375,
Phone,"401 BAY ST, SAN FRANCISCO, CA, 94133",Other,08/02/2018 09:58:00 AM,08/03/2018 09:26:13 AM,Closed,3,North Beach,37.80504989624,-122.414337158203,
Phone,"1385 7TH AVE, SAN FRANCISCO, CA, 94122",Lifted_sidewalk_tree_roots,08/02/2018 10:23:00 AM,,Open,5,Inner Sunset,37.762615203857,-122.464202880859,
Phone,"1425 7TH AVE, SAN FRANCISCO, CA, 94122",Lifted_sidewalk_tree_roots,08/02/2018 10:26:00 AM,,Open,5,Inner Sunset,37.761711120605,-122.464141845703,
Phone,"126 ROMAIN ST, SAN FRANCISCO, CA, 94114",Weeding,08/02/2018 10:28:00 AM,08/03/2018 12:00:00 AM,Closed,8,Eureka Valley,37.756404876709,-122.44066619873,
Phone,"258 30TH ST, SAN FRANCISCO, CA, 94131",Hanging_limb,08/02/2018 10:35:00 AM,08/06/2018 12:17:00 PM,Closed,8,Noe Valley,37.742252349854,-122.425628662109,
Phone,Intersection of OFARRELL ST and WEBSTER ST,Blocking_traffic_signal,08/02/2018 10:57:00 AM,08/09/2018 09:02:00 AM,Closed,5,Japantown,37.783508300781,-122.430992126465,
Mobile/Open311,"1135 PERSIA AVE, SAN FRANCISCO, CA, 94112",Damaged_vandalism,08/02/2018 11:05:15 AM,09/21/2018 02:18:47 PM,Closed,11,Excelsior,37.718807286616,-122.426513786867,http://mobile311.sfgov.org/reports/9349948/photos
Phone,Intersection of GEARY BLVD and LAGUNA ST,Property_damage,08/02/2018 11:21:00 AM,08/07/2018 01:55:36 PM,Closed,5,Japantown,37.784954071045,-122.42798614502,
Mobile/Open311,"50 UNITED NATIONS PLZ, SAN FRANCISCO, CA, 94102",Damaged_vandalism,08/02/2018 11:30:22 AM,,Open,6,Civic Center,37.780174,-122.41411,
